,time,coords_1,coords_2,distance
847,2019-11-05 15:58:02+00:00,,"('52.36237702407994', '4.873633980397244', datetime.datetime(2019, 11, 5, 15, 58, 13, tzinfo=tzutc()))",
848,2019-11-05 15:58:32+00:00,,"('52.36237702407994', '4.873633980397244', datetime.datetime(2019, 11, 5, 15, 58, 13, tzinfo=tzutc()))",
849,2019-11-05 15:59:02+00:00,,"('52.36206120993344', '4.872350170099139', datetime.datetime(2019, 11, 5, 15, 59, 20, tzinfo=tzutc()))",
850,2019-11-05 15:59:32+00:00,,"('52.36206120993344', '4.872350170099139', datetime.datetime(2019, 11, 5, 15, 59, 20, tzinfo=tzutc()))",
851,2019-11-05 16:00:02+00:00,,"('52.36191707065795', '4.8717171687716245', datetime.datetime(2019, 11, 5, 15, 59, 52, tzinfo=tzutc()))",
852,2019-11-05 16:00:32+00:00,,"('52.36166154987763', '4.870665742837787', datetime.datetime(2019, 11, 5, 16, 0, 46, tzinfo=tzutc()))",
853,2019-11-05 16:01:02+00:00,,"('52.36166154987763', '4.870665742837787', datetime.datetime(2019, 11, 5, 16, 0, 46, tzinfo=tzutc()))",
854,2019-11-05 16:01:32+00:00,,"('52.36139292387423', '4.869453384363055', datetime.datetime(2019, 11, 5, 16, 1, 48, tzinfo=tzutc()))",
855,2019-11-05 16:02:02+00:00,,"('52.36139292387423', '4.869453384363055', datetime.datetime(2019, 11, 5, 16, 1, 48, tzinfo=tzutc()))",
856,2019-11-05 16:02:32+00:00,,"('52.36109861068415', '4.868493962964408', datetime.datetime(2019, 11, 5, 16, 2, 40, tzinfo=tzutc()))",
857,2019-11-05 16:03:02+00:00,,"('52.36109861068415', '4.868493962964408', datetime.datetime(2019, 11, 5, 16, 2, 40, tzinfo=tzutc()))",
858,2019-11-05 16:03:32+00:00,,"('52.360436862081684', '4.868064809522025', datetime.datetime(2019, 11, 5, 16, 3, 36, tzinfo=tzutc()))",
859,2019-11-05 16:04:02+00:00,,"('52.360436862081684', '4.868064809522025', datetime.datetime(2019, 11, 5, 16, 3, 36, tzinfo=tzutc()))",
860,2019-11-05 16:04:32+00:00,,"('52.359788207793756', '4.868526149472586', datetime.datetime(2019, 11, 5, 16, 4, 32, tzinfo=tzutc()))",
861,2019-11-05 16:05:02+00:00,,,
862,2019-11-05 16:05:32+00:00,,"('52.35980131201503', '4.869899440488211', datetime.datetime(2019, 11, 5, 16, 5, 38, tzinfo=tzutc()))",
863,2019-11-05 16:06:02+00:00,,"('52.35980131201503', '4.869899440488211', datetime.datetime(2019, 11, 5, 16, 5, 38, tzinfo=tzutc()))",
864,2019-11-05 16:06:32+00:00,,"('52.36007649976396', '4.871101070126883', datetime.datetime(2019, 11, 5, 16, 6, 40, tzinfo=tzutc()))",
865,2019-11-05 16:07:02+00:00,,"('52.36007649976396', '4.871101070126883', datetime.datetime(2019, 11, 5, 16, 6, 40, tzinfo=tzutc()))",
866,2019-11-05 16:07:32+00:00,,"('52.35976855145457', '4.871884275159232', datetime.datetime(2019, 11, 5, 16, 7, 25, tzinfo=tzutc()))",
867,2019-11-05 16:08:02+00:00,,"('52.35920506601309', '4.872313428601615', datetime.datetime(2019, 11, 5, 16, 8, 14, tzinfo=tzutc()))",
868,2019-11-05 16:08:32+00:00,,"('52.35920506601309', '4.872313428601615', datetime.datetime(2019, 11, 5, 16, 8, 14, tzinfo=tzutc()))",
869,2019-11-05 16:09:02+00:00,,"('52.35934266195841', '4.873386312207572', datetime.datetime(2019, 11, 5, 16, 9, 7, tzinfo=tzutc()))",
870,2019-11-05 16:09:32+00:00,,"('52.35934266195841', '4.873386312207572', datetime.datetime(2019, 11, 5, 16, 9, 7, tzinfo=tzutc()))",
871,2019-11-05 16:10:02+00:00,,"('52.35991924983156', '4.87343995638787', datetime.datetime(2019, 11, 5, 16, 9, 52, tzinfo=tzutc()))",
872,2019-11-05 16:10:32+00:00,,"('52.36027961343171', '4.87416951723992', datetime.datetime(2019, 11, 5, 16, 10, 37, tzinfo=tzutc()))",
873,2019-11-05 16:11:02+00:00,,"('52.36027961343171', '4.87416951723992', datetime.datetime(2019, 11, 5, 16, 10, 37, tzinfo=tzutc()))",
874,2019-11-05 16:11:32+00:00,,"('52.36016822863275', '4.874459195813529', datetime.datetime(2019, 11, 5, 16, 11, 51, tzinfo=tzutc()))",
875,2019-11-05 16:12:02+00:00,,"('52.36016822863275', '4.874459195813529', datetime.datetime(2019, 11, 5, 16, 11, 51, tzinfo=tzutc()))",
876,2019-11-05 16:12:32+00:00,,"('52.35977938807861', '4.874940547385222', datetime.datetime(2019, 11, 5, 16, 12, 30, tzinfo=tzutc()))",
877,2019-11-05 16:13:02+00:00,,"('52.359202798380416', '4.874640139975554', datetime.datetime(2019, 11, 5, 16, 12, 57, tzinfo=tzutc()))",
878,2019-11-05 16:13:32+00:00,,"('52.358658962566004', '4.874329003729827', datetime.datetime(2019, 11, 5, 16, 13, 42, tzinfo=tzutc()))",
879,2019-11-05 16:14:02+00:00,,"('52.358658962566004', '4.874329003729827', datetime.datetime(2019, 11, 5, 16, 13, 42, tzinfo=tzutc()))",
880,2019-11-05 16:14:32+00:00,,"('52.35816753890497', '4.873942765631682', datetime.datetime(2019, 11, 5, 16, 14, 25, tzinfo=tzutc()))",
881,2019-11-05 16:15:02+00:00,,"('52.35836842594926', '4.875032142575037', datetime.datetime(2019, 11, 5, 16, 15, 20, tzinfo=tzutc()))",
882,2019-11-05 16:15:32+00:00,,"('52.35836842594926', '4.875032142575037', datetime.datetime(2019, 11, 5, 16, 15, 20, tzinfo=tzutc()))",
883,2019-11-05 16:16:02+00:00,,"('52.358656727182385', '4.876137212689173', datetime.datetime(2019, 11, 5, 16, 16, 18, tzinfo=tzutc()))",
884,2019-11-05 16:16:32+00:00,,"('52.358656727182385', '4.876137212689173', datetime.datetime(2019, 11, 5, 16, 16, 18, tzinfo=tzutc()))",
885,2019-11-05 16:17:02+00:00,,"('52.358945026534585', '4.877102807934534', datetime.datetime(2019, 11, 5, 16, 17, 10, tzinfo=tzutc()))",
886,2019-11-05 16:17:32+00:00,,"('52.358945026534585', '4.877102807934534', datetime.datetime(2019, 11, 5, 16, 17, 10, tzinfo=tzutc()))",
887,2019-11-05 16:18:02+00:00,,"('52.35943644154942', '4.877649978573572', datetime.datetime(2019, 11, 5, 16, 17, 57, tzinfo=tzutc()))",
888,2019-11-05 16:18:32+00:00,,,
889,2019-11-05 16:19:02+00:00,,"('52.359871925605354', '4.879382304581554', datetime.datetime(2019, 11, 5, 16, 19, 27, tzinfo=tzutc()))",
890,2019-11-05 16:19:32+00:00,,"('52.359871925605354', '4.879382304581554', datetime.datetime(2019, 11, 5, 16, 19, 27, tzinfo=tzutc()))",
891,2019-11-05 16:20:02+00:00,,,
892,2019-11-05 16:20:32+00:00,,"('52.36025194572435', '4.880766324433239', datetime.datetime(2019, 11, 5, 16, 20, 40, tzinfo=tzutc()))",
893,2019-11-05 16:21:02+00:00,,"('52.36025194572435', '4.880766324433239', datetime.datetime(2019, 11, 5, 16, 20, 40, tzinfo=tzutc()))",
894,2019-11-05 16:21:32+00:00,,"('52.36068437843596', '4.882268361481579', datetime.datetime(2019, 11, 5, 16, 22, tzinfo=tzutc()))",
895,2019-11-05 16:22:02+00:00,,"('52.36068437843596', '4.882268361481579', datetime.datetime(2019, 11, 5, 16, 22, tzinfo=tzutc()))",
896,2019-11-05 16:22:32+00:00,,,
897,2019-11-05 16:23:02+00:00,,,
898,2019-11-05 16:23:32+00:00,,"('52.36116267029398', '4.8840708059395865', datetime.datetime(2019, 11, 5, 16, 23, 35, tzinfo=tzutc()))",
899,2019-11-05 16:24:02+00:00,,"('52.36116267029398', '4.8840708059395865', datetime.datetime(2019, 11, 5, 16, 23, 35, tzinfo=tzutc()))",
900,2019-11-05 16:24:32+00:00,,"('52.36103818387041', '4.885272435578258', datetime.datetime(2019, 11, 5, 16, 24, 34, tzinfo=tzutc()))",
901,2019-11-05 16:25:02+00:00,,"('52.36103818387041', '4.885272435578258', datetime.datetime(2019, 11, 5, 16, 24, 34, tzinfo=tzutc()))",
902,2019-11-05 16:25:32+00:00,,"('52.36064506654615', '4.886130742463024', datetime.datetime(2019, 11, 5, 16, 25, 26, tzinfo=tzutc()))",
903,2019-11-05 16:26:02+00:00,,"('52.36130026014357', '4.886903218659313', datetime.datetime(2019, 11, 5, 16, 26, 30, tzinfo=tzutc()))",
904,2019-11-05 16:26:32+00:00,,"('52.36130026014357', '4.886903218659313', datetime.datetime(2019, 11, 5, 16, 26, 30, tzinfo=tzutc()))",
905,2019-11-05 16:27:02+00:00,,,
906,2019-11-05 16:27:32+00:00,,"('52.362027513659655', '4.887407473954113', datetime.datetime(2019, 11, 5, 16, 27, 32, tzinfo=tzutc()))",
907,2019-11-05 16:28:02+00:00,,,
908,2019-11-05 16:28:32+00:00,,"('52.362723826591555', '4.887997559937389', datetime.datetime(2019, 11, 5, 16, 28, 34, tzinfo=tzutc()))",
909,2019-11-05 16:29:02+00:00,,"('52.362723826591555', '4.887997559937389', datetime.datetime(2019, 11, 5, 16, 28, 34, tzinfo=tzutc()))",
910,2019-11-05 16:29:32+00:00,,,
911,2019-11-05 16:30:02+00:00,,"('52.36375897932164', '4.889006070526989', datetime.datetime(2019, 11, 5, 16, 30, 9, tzinfo=tzutc()))",
912,2019-11-05 16:30:32+00:00,,"('52.36375897932164', '4.889006070526989', datetime.datetime(2019, 11, 5, 16, 30, 9, tzinfo=tzutc()))",
913,2019-11-05 16:31:02+00:00,,"('52.36456363355535', '4.889711484072905', datetime.datetime(2019, 11, 5, 16, 31, 21, tzinfo=tzutc()))",
914,2019-11-05 16:31:32+00:00,,"('52.36456363355535', '4.889711484072905', datetime.datetime(2019, 11, 5, 16, 31, 21, tzinfo=tzutc()))",
915,2019-11-05 16:32:02+00:00,,,
916,2019-11-05 16:32:32+00:00,,"('52.365421859076406', '4.890408858416777', datetime.datetime(2019, 11, 5, 16, 32, 37, tzinfo=tzutc()))",
917,2019-11-05 16:33:02+00:00,,"('52.365421859076406', '4.890408858416777', datetime.datetime(2019, 11, 5, 16, 32, 37, tzinfo=tzutc()))",
918,2019-11-05 16:33:32+00:00,,"('52.36515325593473', '4.891943081973295', datetime.datetime(2019, 11, 5, 16, 33, 54, tzinfo=tzutc()))",
919,2019-11-05 16:34:02+00:00,,"('52.36515325593473', '4.891943081973295', datetime.datetime(2019, 11, 5, 16, 33, 54, tzinfo=tzutc()))",
920,2019-11-05 16:34:32+00:00,,"('52.365087742725606', '4.8926833716614055', datetime.datetime(2019, 11, 5, 16, 34, 30, tzinfo=tzutc()))",
921,2019-11-05 16:35:02+00:00,,,
922,2019-11-05 16:35:32+00:00,,"('52.36590665085695', '4.893015965579252', datetime.datetime(2019, 11, 5, 16, 35, 37, tzinfo=tzutc()))",
923,2019-11-05 16:36:02+00:00,,"('52.36590665085695', '4.893015965579252', datetime.datetime(2019, 11, 5, 16, 35, 37, tzinfo=tzutc()))",
924,2019-11-05 16:36:32+00:00,,"('52.366783436729776', '4.893304333829292', datetime.datetime(2019, 11, 5, 16, 36, 48, tzinfo=tzutc()))",
925,2019-11-05 16:37:02+00:00,,"('52.366783436729776', '4.893304333829292', datetime.datetime(2019, 11, 5, 16, 36, 48, tzinfo=tzutc()))",
926,2019-11-05 16:37:32+00:00,,"('52.36707168305912', '4.8940875388616405', datetime.datetime(2019, 11, 5, 16, 37, 32, tzinfo=tzutc()))",
927,2019-11-05 16:38:02+00:00,,,
928,2019-11-05 16:38:32+00:00,,"('52.36700617269488', '4.895696864270576', datetime.datetime(2019, 11, 5, 16, 38, 50, tzinfo=tzutc()))",
929,2019-11-05 16:39:02+00:00,,"('52.36700617269488', '4.895696864270576', datetime.datetime(2019, 11, 5, 16, 38, 50, tzinfo=tzutc()))",
930,2019-11-05 16:39:32+00:00,,"('52.367825045265555', '4.896061644696601', datetime.datetime(2019, 11, 5, 16, 39, 57, tzinfo=tzutc()))",
931,2019-11-05 16:40:02+00:00,,"('52.367825045265555', '4.896061644696601', datetime.datetime(2019, 11, 5, 16, 39, 57, tzinfo=tzutc()))",
932,2019-11-05 16:40:32+00:00,,"('52.36843427661034', '4.8966088153356395', datetime.datetime(2019, 11, 5, 16, 40, 52, tzinfo=tzutc()))",
933,2019-11-05 16:41:02+00:00,,"('52.36843427661034', '4.8966088153356395', datetime.datetime(2019, 11, 5, 16, 40, 52, tzinfo=tzutc()))",
934,2019-11-05 16:41:32+00:00,,"('52.369076253236585', '4.897231087827095', datetime.datetime(2019, 11, 5, 16, 41, 51, tzinfo=tzutc()))",
935,2019-11-05 16:42:02+00:00,,"('52.369076253236585', '4.897231087827095', datetime.datetime(2019, 11, 5, 16, 41, 51, tzinfo=tzutc()))",
936,2019-11-05 16:42:32+00:00,,"('52.36977062561465', '4.897917733334907', datetime.datetime(2019, 11, 5, 16, 42, 55, tzinfo=tzutc()))",
937,2019-11-05 16:43:02+00:00,,"('52.36977062561465', '4.897917733334907', datetime.datetime(2019, 11, 5, 16, 42, 55, tzinfo=tzutc()))",
938,2019-11-05 16:43:32+00:00,,,
939,2019-11-05 16:44:02+00:00,,"('52.37059144546891', '4.8986580230230174', datetime.datetime(2019, 11, 5, 16, 44, 9, tzinfo=tzutc()))",
940,2019-11-05 16:44:32+00:00,,"('52.37059144546891', '4.8986580230230174', datetime.datetime(2019, 11, 5, 16, 44, 9, tzinfo=tzutc()))",
941,2019-11-05 16:45:02+00:00,,"('52.37120718907928', '4.8992051936620555', datetime.datetime(2019, 11, 5, 16, 45, 4, tzinfo=tzutc()))",
942,2019-11-05 16:45:32+00:00,,"('52.37120718907928', '4.8992051936620555', datetime.datetime(2019, 11, 5, 16, 45, 4, tzinfo=tzutc()))",
943,2019-11-05 16:46:02+00:00,,"('52.3719473801431', '4.899816737317451', datetime.datetime(2019, 11, 5, 16, 46, 9, tzinfo=tzutc()))",
944,2019-11-05 16:46:32+00:00,,"('52.3719473801431', '4.899816737317451', datetime.datetime(2019, 11, 5, 16, 46, 9, tzinfo=tzutc()))",
945,2019-11-05 16:47:02+00:00,,"('52.37231419589646', '4.900557027005561', datetime.datetime(2019, 11, 5, 16, 46, 55, tzinfo=tzutc()))",
946,2019-11-05 16:47:32+00:00,,"('52.3721373386814', '4.901619181775459', datetime.datetime(2019, 11, 5, 16, 47, 48, tzinfo=tzutc()))",
947,2019-11-05 16:48:02+00:00,,"('52.3721373386814', '4.901619181775459', datetime.datetime(2019, 11, 5, 16, 47, 48, tzinfo=tzutc()))",
948,2019-11-05 16:48:32+00:00,,"('52.3720849364076', '4.90233801379145', datetime.datetime(2019, 11, 5, 16, 48, 23, tzinfo=tzutc()))",
949,2019-11-05 16:49:02+00:00,,"('52.3716853670255', '4.90308903231562', datetime.datetime(2019, 11, 5, 16, 49, 11, tzinfo=tzutc()))",
950,2019-11-05 16:49:32+00:00,,"('52.3716853670255', '4.90308903231562', datetime.datetime(2019, 11, 5, 16, 49, 11, tzinfo=tzutc()))",
951,2019-11-05 16:50:02+00:00,,"('52.371338197250644', '4.903764948987373', datetime.datetime(2019, 11, 5, 16, 49, 53, tzinfo=tzutc()))",
952,2019-11-05 16:50:32+00:00,,"('52.37084036413225', '4.904258475446113', datetime.datetime(2019, 11, 5, 16, 50, 39, tzinfo=tzutc()))",
953,2019-11-05 16:51:02+00:00,,"('52.37084036413225', '4.904258475446113', datetime.datetime(2019, 11, 5, 16, 50, 39, tzinfo=tzutc()))",
954,2019-11-05 16:51:32+00:00,,"('52.3714037011906', '4.905470833920845', datetime.datetime(2019, 11, 5, 16, 51, 52, tzinfo=tzutc()))",
955,2019-11-05 16:52:02+00:00,"('52.36019003816059', '4.874549786391299', datetime.datetime(2019, 11, 5, 16, 52, 26, tzinfo=tzutc()))","('52.3714037011906', '4.905470833920845', datetime.datetime(2019, 11, 5, 16, 51, 52, tzinfo=tzutc()))",3.6558343452799535
956,2019-11-05 16:52:32+00:00,"('52.36019003816059', '4.874549786391299', datetime.datetime(2019, 11, 5, 16, 52, 26, tzinfo=tzutc()))","('52.37179017245904', '4.906361327313789', datetime.datetime(2019, 11, 5, 16, 52, 44, tzinfo=tzutc()))",3.7635159130464033
957,2019-11-05 16:53:02+00:00,"('52.35965931875967', '4.874989668669741', datetime.datetime(2019, 11, 5, 16, 53, 13, tzinfo=tzutc()))","('52.37179017245904', '4.906361327313789', datetime.datetime(2019, 11, 5, 16, 52, 44, tzinfo=tzutc()))",3.7383148540920748
958,2019-11-05 16:53:32+00:00,"('52.35965931875967', '4.874989668669741', datetime.datetime(2019, 11, 5, 16, 53, 13, tzinfo=tzutc()))","('52.37137094923278', '4.907176718854316', datetime.datetime(2019, 11, 5, 16, 53, 35, tzinfo=tzutc()))",3.8069794081469244
959,2019-11-05 16:54:02+00:00,"('52.360150725830984', '4.875933806242983', datetime.datetime(2019, 11, 5, 16, 54, 13, tzinfo=tzutc()))","('52.37137094923278', '4.907176718854316', datetime.datetime(2019, 11, 5, 16, 53, 35, tzinfo=tzutc()))",3.6897580291319687
960,2019-11-05 16:54:32+00:00,"('52.360150725830984', '4.875933806242983', datetime.datetime(2019, 11, 5, 16, 54, 13, tzinfo=tzutc()))","('52.3715871117057', '4.9079706527227245', datetime.datetime(2019, 11, 5, 16, 54, 17, tzinfo=tzutc()))",3.7809534204457704
961,2019-11-05 16:55:02+00:00,"('52.36051108754335', '4.87552611047272', datetime.datetime(2019, 11, 5, 16, 54, 47, tzinfo=tzutc()))","('52.37121834235107', '4.909035125848277', datetime.datetime(2019, 11, 5, 16, 55, 16, tzinfo=tzutc()))",3.9103092904636214
962,2019-11-05 16:55:32+00:00,"('52.361140075490596', '4.876137654128115', datetime.datetime(2019, 11, 5, 16, 55, 45, tzinfo=tzutc()))","('52.37121834235107', '4.909035125848277', datetime.datetime(2019, 11, 5, 16, 55, 16, tzinfo=tzutc()))",3.8246468838146552
963,2019-11-05 16:56:02+00:00,"('52.361140075490596', '4.876137654128115', datetime.datetime(2019, 11, 5, 16, 55, 45, tzinfo=tzutc()))","('52.37081876512938', '4.909582296487315', datetime.datetime(2019, 11, 5, 16, 55, 57, tzinfo=tzutc()))",3.8703816136706215
964,2019-11-05 16:56:32+00:00,"('52.361919746038595', '4.875965992751162', datetime.datetime(2019, 11, 5, 16, 56, 47, tzinfo=tzutc()))",,
965,2019-11-05 16:57:02+00:00,"('52.361919746038595', '4.875965992751162', datetime.datetime(2019, 11, 5, 16, 56, 47, tzinfo=tzutc()))","('52.37045193695653', '4.911255994912608', datetime.datetime(2019, 11, 5, 16, 57, 23, tzinfo=tzutc()))",4.036318819426221
966,2019-11-05 16:57:32+00:00,"('52.362128961317815', '4.87666140465933', datetime.datetime(2019, 11, 5, 16, 57, 24, tzinfo=tzutc()))","('52.37045193695653', '4.911255994912608', datetime.datetime(2019, 11, 5, 16, 57, 23, tzinfo=tzutc()))",3.9557170096718868
967,2019-11-05 16:58:02+00:00,"('52.362374651804046', '4.8775840845604534', datetime.datetime(2019, 11, 5, 16, 58, 12, tzinfo=tzutc()))","('52.3703143756063', '4.912125030633433', datetime.datetime(2019, 11, 5, 16, 58, 6, tzinfo=tzutc()))",3.940220418136573
968,2019-11-05 16:58:32+00:00,"('52.362374651804046', '4.8775840845604534', datetime.datetime(2019, 11, 5, 16, 58, 12, tzinfo=tzutc()))","('52.3703143756063', '4.912125030633433', datetime.datetime(2019, 11, 5, 16, 58, 6, tzinfo=tzutc()))",3.940220418136573
